"go_description","NES","pval","padj"
"GO:0090151",-2.11589036329841,5.42829937862734e-05,0.000412450845425151
"mesenchymal cell proliferation",2.05086440053363,5.45820245386448e-05,0.000413454662942578
"development of primary sexual characteristics",1.72585848705571,5.59247224867974e-05,0.000422333956096943
"proteinogenic amino acid biosynthetic process",-2.05429592741216,5.66855914072741e-05,0.00042677875354352
"head morphogenesis",2.01891123665305,5.77936812591001e-05,0.000433802874178154
"cell-cell junction organization",1.72360137982014,5.98504691098933e-05,0.000447884024124489
"transcription by RNA polymerase I",-1.96494500822597,6.12508079503795e-05,0.000456982684617741
"regulation of chromosome segregation",-1.76949036873578,6.21330212336154e-05,0.000462172653440436
"cell cycle DNA replication",-2.03559720730818,6.47923093445389e-05,0.000479076269392307
"embryonic heart tube morphogenesis",1.95202747869652,6.47384840458344e-05,0.000479076269392307
"regulation of cartilage development",1.95029169399448,6.54437229700754e-05,0.000481021073581236
"DNA biosynthetic process",-1.80765464199931,6.52533030044494e-05,0.000481021073581236
"tricarboxylic acid cycle",-2.09712737267583,6.67447910211703e-05,0.000489132684495381
"regulation of telomere maintenance via telomere lengthening",-2.02782814123844,6.73180544486372e-05,0.000490431826086101
"mitotic spindle organization",-1.81385549406679,6.72014587548473e-05,0.000490431826086101
"mitotic nuclear division",-1.6487572679703,6.96338146500683e-05,0.000505815128704455
"calcium ion transport",1.61058013636436,7.04830586515808e-05,0.000510486948187034
"mRNA export from nucleus",-1.92848809316078,7.17240640914176e-05,0.000517960661091666
"axon extension",1.91093428512128,7.23967916797997e-05,0.000521298991252511
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",-2.0293383654761,7.46436666973925e-05,0.000535919891041859
"nucleoside monophosphate biosynthetic process",-2.02443103451621,8.32272900635793e-05,0.00059410373915702
"negative regulation of cell growth",1.76975309738346,8.32078335653808e-05,0.00059410373915702
"stem cell differentiation",1.67957029782392,9.08590133487654e-05,0.000646717747312908
"cardiac atrium morphogenesis",2.05561531513157,9.31695276286239e-05,0.000661263380905735
"development of primary female sexual characteristics",1.84966161730831,9.39146539434556e-05,0.00066464742233697
"negative regulation of BMP signaling pathway",1.98042673867079,9.43934736457732e-05,0.000666132861027294
"chondrocyte differentiation",1.80157373147799,9.58630907472617e-05,0.000674582033468657
"nucleolar large rRNA transcription by RNA polymerase I",-2.06700474570753,9.69198597567354e-05,0.000679330612537893
"transcription initiation at RNA polymerase II promoter",-1.70310573814993,9.70864097046485e-05,0.000679330612537893
"ovulation cycle",1.99556136031035,9.75755225379825e-05,0.000680829772750937
"regulation of heart rate by cardiac conduction",1.96693962374024,9.84268532311426e-05,0.000681682252133266
"striated muscle adaptation",1.9651388865834,9.85233129849451e-05,0.000681682252133266
"negative regulation of neuron projection development",1.78322756533677,9.81300063462827e-05,0.000681682252133266
"ribonucleoside monophosphate biosynthetic process",-2.04652217501057,9.91031236736065e-05,0.000683783948020956
"positive regulation of DNA biosynthetic process",-1.99112844122669,0.000100004838854087,0.000688088849559925
"tRNA methylation",-2.04270883399241,0.000100679316495453,0.00068890239491502
"cell cycle G1/S phase transition",-1.65261515249555,0.000100493426125807,0.00068890239491502
"positive regulation of SMAD protein signal transduction",1.96425740139318,0.00010134315186965,0.000691534399947996
"endoderm development",1.90122018842028,0.000105720608483028,0.000719422931902363
"heparan sulfate proteoglycan metabolic process",2.00232721255619,0.000110967539564305,0.000751001627051321
"regulation of fibroblast growth factor receptor signaling pathway",1.98741961499235,0.000110668242283136,0.000751001627051321
"endothelial cell differentiation",1.7994519122094,0.000112173909585408,0.000755191362377451
"negative regulation of growth",1.6759084039529,0.000112501256648074,0.000755191362377451
"striated muscle contraction",1.67480492360048,0.000112366508324451,0.000755191362377451
"neural tube development",1.70438452462428,0.000114031862539204,0.000763397090566508
"chromosome localization",-1.80140943370635,0.000119026176826978,0.000794684204852893
"alpha-amino acid biosynthetic process",-1.96704157253449,0.000120961561816034,0.000805434915640635
"spliceosomal complex assembly",-1.92513077937418,0.000122969998959384,0.0008166131030091
"apoptotic mitochondrial changes",-1.82758063377568,0.000123703412638721,0.000819287040390675
"actomyosin structure organization",1.65138040435977,0.000126050987424867,0.000832608788937055
"exocrine system development",2.01200162831459,0.000129048047315215,0.000850138332978158
"activin receptor signaling pathway",1.99047115488504,0.000131349928910221,0.000860724269604809
"regulation of cytosolic calcium ion concentration",1.99007988058629,0.000131349928910221,0.000860724269604809
"regulation of muscle system process",1.65321458027002,0.000134064552400899,0.000876194977037012
"postsynapse organization",1.6515815736041,0.000134924888515236,0.000879497233821682
"regulation of protein stability",-1.56190619042712,0.00014131461944791,0.000918730478667909
"regulation of telomere maintenance via telomerase",-1.97552299572797,0.000143500716200293,0.000930500717351115
"regulation of muscle cell differentiation",1.74115673608719,0.000146532853557624,0.000947681144287816
"NADP+ metabolic process",-2.03273401276947,0.000149528146526403,0.000964534424338281
"stem cell development",1.85818164474481,0.000150076125853681,0.000965554711011862
"negative regulation of nuclear division",-1.90736540664282,0.000155162408425945,0.000995692449925038
"negative regulation of epithelial cell proliferation",1.80170845352316,0.000155592959321863,0.000995875349458024
"organ growth",1.72898078898645,0.000157161436734382,0.00100332185255429
"regulation of body fluid levels",1.56003525542587,0.000159316481797962,0.00101446510389088
"gliogenesis",1.57897412194968,0.000162409909456456,0.00103151114288113
"developmental induction",1.9775663390915,0.000164696711789664,0.0010433599874757
"recombinational repair",-1.70153193827681,0.000166154210589574,0.00104990811130198
"male sex differentiation",1.73496742872616,0.000168233134941787,0.00106033963168144
"segmentation",1.85163181587026,0.000171329450308813,0.0010771143360785
"amino acid biosynthetic process",-1.91706175824752,0.000172033062014394,0.001078799733189
"forebrain generation of neurons",1.86326160367067,0.000175358395396152,0.00109687561968754
"mammary gland epithelium development",1.90187518598648,0.000179575430956781,0.00112042403647341
"positive regulation of mitotic cell cycle phase transition",-1.89862789535663,0.000181060983784992,0.00112685441415936
"bone morphogenesis",1.87568784632509,0.000185468739576602,0.00115139365396301
"glycoprotein catabolic process",1.94710938947707,0.000187777519806018,0.00116281229139877
"urogenital system development",1.95514678349349,0.000189135026103085,0.0011682979043824
"adenylate cyclase-modulating G protein-coupled receptor signaling pathway",1.68004481347133,0.000190767345802332,0.00117544954117506
"morphogenesis of embryonic epithelium",1.70622982030967,0.00019301434306754,0.00118634374138535
"protein stabilization",-1.6588776268613,0.00019565953511683,0.00119962541704056
"positive regulation of interleukin-2 production",-1.939707257791,0.000196370755718295,0.00120101323929436
"adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway",1.84038058564844,0.000206293605486759,0.00125135630448167
"neuromuscular process",1.71588382151247,0.000207099306323257,0.00125135630448167
"microtubule cytoskeleton organization involved in mitosis",-1.71161774716145,0.000207128011642102,0.00125135630448167
"cytoplasmic translation",-1.6918790745487,0.000206741894638522,0.00125135630448167
"regulation of muscle contraction",1.67054475916127,0.000205854220313298,0.00125135630448167
"regulation of small GTPase mediated signal transduction",1.56058196357963,0.000208365819044066,0.0012557716150174
"potassium ion transport",1.67544736552657,0.00021749117071151,0.0013075864802243
"regulation of DNA biosynthetic process",-1.8875241762011,0.000218984969873103,0.00131020717482048
"calcium ion transmembrane import into cytosol",1.66937620533588,0.000218555587579234,0.00131020717482048
"atrioventricular valve development",2.00163578574391,0.0002204535737446,0.00131581566786837
"heart formation",2.02454520688092,0.000222481735859101,0.00132472898971873
"cardiac conduction",1.8274772439937,0.000230920994485634,0.00137168178259212
"nuclear receptor-mediated signaling pathway",1.68790539133449,0.000243836622932656,0.0014449361602971
"positive regulation of cell-substrate adhesion",1.7441515586314,0.00024636604848175,0.00145644081644223
"embryonic eye morphogenesis",1.99253849974992,0.00024965232070093,0.00146885700326889
"bone mineralization",1.75273435271365,0.000249571339997405,0.00146885700326889
"embryonic epithelial tube formation",1.69975733292621,0.000250656957806366,0.00147127318598666
"inner ear morphogenesis",1.76682348866643,0.000254472146816805,0.00149013595192725
"positive regulation of telomere maintenance",-1.84700450216843,0.00026192263798501,0.00153014710917187
"protein methylation",-1.88837864517897,0.000263696451110418,0.00153688496329531
"GO:0006626",-1.84125876058903,0.00026451234037716,0.00153802128430569
"negative regulation of mRNA metabolic process",-1.79261960368414,0.000267171588646033,0.00154984549198179
"blood vessel endothelial cell migration",1.7367074237613,0.000276594652975872,0.0016007592416384
"regulation of axonogenesis",1.7108950186709,0.000278160974350713,0.00160607163978255
"regulation of alcohol biosynthetic process",1.93225460826357,0.000279761722660581,0.00161155764425642
"secondary palate development",1.96635028039659,0.000282150988327055,0.00162154987955015
"protein O-linked glycosylation via xylose",1.8879255241485,0.00028385571236105,0.00162757083221834
"regulation of cell size",1.64933501548443,0.000284690868073945,0.00162858956170707
"mitotic metaphase chromosome alignment",-1.8724511338689,0.000291111082606244,0.00166110141762139
"calcium ion homeostasis",1.60116075196086,0.000291715428609328,0.00166110141762139
"CD8-positive, alpha-beta T cell activation",-2.01774597306144,0.000293308102095113,0.00166633983690274
"cilium organization",1.48709071878514,0.000294913878422298,0.00167162855114882
"regulation of biomineral tissue development",1.840826046165,0.000301520728953776,0.00170517544661759
"positive regulation of DNA metabolic process",-1.56629770189144,0.000302414064545703,0.00170633174915651
"osteoblast differentiation",1.59228488338079,0.000316723454783379,0.0017830090852237
"pyridine-containing compound metabolic process",-1.66539601980666,0.000321867600861508,0.00180785951776407
"regulation of extracellular matrix organization",1.8659231804139,0.000329212282218172,0.00184076483759461
"cell-cell junction assembly",1.68384139403918,0.000328920476577597,0.00184076483759461
"protein O-linked glycosylation",1.68914700447774,0.000331126307114789,0.00184729698811561
"lens development in camera-type eye",1.84163241232275,0.000335021910727904,0.00186482982668094
"regulation of bone mineralization",1.81498302712546,0.000338338959348972,0.00187486711925594
"telencephalon development",1.59130151650749,0.000337658875110866,0.00187486711925594
"mesenchymal cell migration",1.84807564555095,0.000347148599045157,0.0019193908032028
"body morphogenesis",1.93610552987891,0.000353995711452359,0.00194978084653743
"regulation of mRNA metabolic process",-1.55702169718698,0.000354219370586129,0.00194978084653743
"histone mRNA metabolic process",-1.96201313709473,0.000359659522967074,0.00197525041723781
"negative regulation of cell projection organization",1.66674185705994,0.000360441335725268,0.00197525041723781
"metanephric nephron development",1.93173487266759,0.000362577425669386,0.00198257016199353
"collagen biosynthetic process",1.9108273348306,0.000366648120431256,0.00200041276279344
"glial cell activation",1.93000131407893,0.00036837854170567,0.00200543658858229
"vascular associated smooth muscle cell differentiation",1.90082252985166,0.000377227966429469,0.00204462510469539
"astrocyte differentiation",1.80453383390327,0.000376650968239006,0.00204462510469539
"regulation of heart contraction",1.60305180391575,0.000385431323322202,0.00208452704774911
"isoprenoid biosynthetic process",-2.00181864668358,0.000388281538885067,0.00209536682313357
"learning or memory",1.55333805788651,0.000398496791909395,0.00214581859469472
"sprouting angiogenesis",1.67727765335645,0.000404088361580959,0.00217120796450333
"regulation of transmembrane transporter activity",-1.82668185278589,0.000414723879487809,0.00222353041015433
"DNA recombination",-1.54434337956036,0.000421494685511215,0.00225495104970039
"double-strand break repair",-1.53912216497313,0.00042245698374471,0.00225522833779234
"dendrite development",1.59812675239763,0.000430439890985599,0.00229290238703511
"negative regulation of lipid localization",1.97450234803141,0.000432746646066054,0.00229531786360946
"sodium ion transport",1.61546175860363,0.000432506040232766,0.00229531786360946
"regulation of epithelial cell proliferation",1.5540417030091,0.000435372621832388,0.00230431193221971
"ovulation cycle process",1.8846392662051,0.000436861931912183,0.00230726440372383
"dendrite morphogenesis",1.67258743397101,0.000438478306481536,0.00231087396841439
"regulation of cellular response to vascular endothelial growth factor stimulus",1.95158323416524,0.000440235734563626,0.00231521000958408
"regulation of mitochondrion organization",-1.73923256240028,0.000444545931088196,0.00233292430361326
"negative regulation of chromosome organization",-1.75379903920037,0.000446377736369676,0.00233758489003739
"DNA strand elongation",-1.85249592960172,0.00045201158754578,0.00236209430875717
"DNA integrity checkpoint signaling",-1.69266694558288,0.000456317321592482,0.00237957474859911
"cell-cell adhesion mediated by cadherin",1.87641875924194,0.000473066878927778,0.00246173667879014
