"go_description","NES","pval","padj"
"digestive system process",1.0849991620889,0.303142329020333,0.490162384774245
"insulin secretion",1.07120358996855,0.303448275862069,0.490337643678161
"protein homotetramerization",1.09800268556329,0.305609284332689,0.493508291290653
"negative regulation of protein serine/threonine kinase activity",1.10047622782626,0.306273062730627,0.493937453994423
"neuron projection extension",1.06706675779358,0.306228373702422,0.493937453994423
"response to estrogen",1.11148551579542,0.306513409961686,0.494004080210977
"cell-cell adhesion mediated by cadherin",1.10286515314571,0.306796116504854,0.494138845661939
"stem cell differentiation",-1.05504990575996,0.307125307125307,0.494348256994171
"positive regulation of neuron differentiation",1.08615168213223,0.307547169811321,0.494706464984898
"regulation of peptide transport",1.06747886326762,0.308219178082192,0.495466321243523
"positive regulation of actin filament polymerization",1.10717518593672,0.30873786407767,0.495978885851635
"negative regulation of canonical NF-kappaB signal transduction",1.08026501341804,0.310536044362292,0.498544930211649
"neurotransmitter reuptake",1.09626616932542,0.311808118081181,0.499940406380808
"positive regulation of lipid localization",1.08089185825018,0.311688311688312,0.499940406380808
"macrophage migration",1.10700044259905,0.312621359223301,0.499965315574908
"intrinsic apoptotic signaling pathway in response to oxidative stress",1.09326342500697,0.312138728323699,0.499965315574908
"regulation of protein import into nucleus",-1.08653037221096,0.312629399585921,0.499965315574908
"response to amino acid starvation",1.08348369196045,0.312380952380952,0.499965315574908
"miRNA metabolic process",1.06734282089747,0.313620071684588,0.501226669620829
"protein localization to microtubule organizing center",-1.08432678041307,0.314168377823409,0.50165800294335
"hippocampus development",-1.08243602621333,0.314410480349345,0.50165800294335
"regulation of kinase activity",-1.05115618433291,0.314496314496314,0.50165800294335
"fibroblast proliferation",1.07838509590761,0.315398886827458,0.502451885176991
"regulation of exocytosis",1.06217514445007,0.315254237288136,0.502451885176991
"endodermal cell differentiation",-1.09050631571214,0.316115702479339,0.503270797661141
"synaptic transmission, glutamatergic",1.0754255303755,0.316758747697974,0.503971289606649
"regulation of lymphocyte migration",1.09251131135894,0.318446601941748,0.506332137104047
"epigenetic programming of gene expression",-1.10602224423956,0.319565217391304,0.507742071893217
"positive regulation of organelle assembly",-1.07214073430473,0.319742489270386,0.507742071893217
"regulation of synaptic vesicle exocytosis",1.09575215104991,0.321083172147002,0.509002067369699
"regulation of fibroblast migration",1.09027015563791,0.321223709369025,0.509002067369699
"nucleotide transport",1.07833110946881,0.321561338289963,0.509002067369699
"adipose tissue development",1.06812452443528,0.321561338289963,0.509002067369699
"non-canonical Wnt signaling pathway",1.06633310254485,0.321495327102804,0.509002067369699
"regulation of microtubule-based movement",-1.07694637554882,0.322381930184805,0.509975749342693
"vitamin metabolic process",-1.09094614909804,0.323913043478261,0.511396509915906
"prostate gland development",1.09030702542955,0.323643410852713,0.511396509915906
"regulation of calcium ion import",1.0889298627533,0.32391713747646,0.511396509915906
"regulation of protein transport",1.05094288025317,0.324104234527687,0.511396509915906
"lamellipodium assembly",1.08973881258569,0.325095057034221,0.512634009884965
"regulation of lymphocyte differentiation",-1.05312357595558,0.326139088729017,0.513953789349473
"regulation of cytoplasmic pattern recognition receptor signaling pathway",-1.05887039843449,0.327944572748268,0.516471084746955
"organelle transport along microtubule",1.06374819303882,0.330357142857143,0.5199406649153
"monocarboxylic acid transport",1.05281567541317,0.332173913043478,0.522294301901648
"embryonic organ development",1.04167427447897,0.332273449920509,0.522294301901648
"positive regulation of ERBB signaling pathway",-1.09240492569024,0.332608695652174,0.522381033086643
"CD4-positive, alpha-beta T cell activation",1.05213804087325,0.332749562171629,0.522381033086643
"embryonic epithelial tube formation",-1.05793824648229,0.333333333333333,0.522966708807417
"regulation of cell shape",1.06151941030925,0.333922261484099,0.523559730261234
"organic acid biosynthetic process",1.0502018481768,0.334431630971993,0.524027340954853
"regulation of phosphorylation",1.04681830853596,0.335463258785943,0.525312181896977
"ERK1 and ERK2 cascade",1.05191852241481,0.336092715231788,0.525966027241676
"programmed necrotic cell death",-1.07027519445989,0.336776859504132,0.526704578002052
"hyperosmotic response",1.07532213433155,0.337614678899083,0.527682388556375
"prostanoid metabolic process",1.08069472407875,0.337864077669903,0.527739862036941
"positive regulation of interleukin-2 production",-1.06973273592981,0.341004184100418,0.531975100526234
"GO:0072655",1.05394247895806,0.340989399293286,0.531975100526234
"negative regulation of cell activation",1.05043993024051,0.342281879194631,0.533632929749418
"positive regulation of calcium-mediated signaling",1.08069372828931,0.342967244701349,0.534295273943956
"extracellular matrix disassembly",1.07566030207644,0.343137254901961,0.534295273943956
"neural tube formation",-1.04742236350402,0.343529411764706,0.53457053291536
"metanephric nephron development",1.08036418329429,0.344106463878327,0.534586838198911
"regulation of viral process",-1.05819954143534,0.344186046511628,0.534586838198911
"regulation of nervous system process",1.05321110900479,0.344086021505376,0.534586838198911
"positive regulation of leukocyte proliferation",1.04951094701204,0.346620450606586,0.538031243530673
"establishment of protein localization to endoplasmic reticulum",1.07573252864914,0.347572815533981,0.538555425967615
"regulation of D-glucose import across plasma membrane",1.07264770465831,0.347490347490348,0.538555425967615
"positive regulation of interleukin-12 production",-1.06185165601635,0.347826086956522,0.538555425967615
"neuron apoptotic process",1.04335077573988,0.347611202635914,0.538555425967615
"regulation of presynapse organization",1.06438914854959,0.348623853211009,0.538882342672602
"regulation of coagulation",1.06359385285736,0.349056603773585,0.538882342672602
"regulation of calcium ion-dependent exocytosis",-1.05663146721884,0.349075975359343,0.538882342672602
"positive regulation of ERK1 and ERK2 cascade",1.05373089587183,0.349122807017544,0.538882342672602
"regulation of mitochondrial membrane potential",1.05297803787993,0.349056603773585,0.538882342672602
"ear development",1.04631906342176,0.350083752093802,0.539694330867588
"gland development",1.03813940242095,0.35,0.539694330867588
"response to nerve growth factor",1.06645470249614,0.35361216730038,0.544147304323333
"regulation of postsynaptic membrane potential",-1.04413965404296,0.353629976580796,0.544147304323333
"microtubule-based transport",1.03908635282289,0.353333333333333,0.544147304323333
"tetrapyrrole biosynthetic process",-1.07179085541643,0.354347826086957,0.544239668532071
"negative regulation of exocytosis",1.06833857105646,0.354243542435424,0.544239668532071
"positive regulation of neural precursor cell proliferation",-1.06471661677015,0.354037267080745,0.544239668532071
"modification of synaptic structure",1.07199586631567,0.354961832061069,0.544845557931708
"glycerolipid biosynthetic process",1.04202301715408,0.356418918918919,0.54674397821802
"cell recognition",1.03657065840383,0.357512953367876,0.548083477615236
"negative regulation of protein localization to membrane",1.06720347374107,0.357815442561205,0.548208597800563
"regulation of epithelial cell differentiation",1.04009453106708,0.358260869565217,0.54855242335649
"gliogenesis",1.04055146334953,0.358642972536349,0.548798925915671
"B cell activation",-1.03729003461849,0.359413202933985,0.549638675096828
"positive regulation of interferon-beta production",-1.05547091935679,0.359832635983264,0.549941257703485
"positive regulation of neurogenesis",1.03944271683046,0.361016949152542,0.551411734028683
"exit from mitosis",-1.05964589248321,0.36304347826087,0.554133385314197
"epithelial structure maintenance",1.05395319626319,0.363302752293578,0.554133385314197
"isoprenoid biosynthetic process",1.05368470091387,0.363468634686347,0.554133385314197
"macrophage differentiation",1.05521158272231,0.364161849710983,0.554509025142736
"regulation of intrinsic apoptotic signaling pathway",-1.03859914923777,0.364077669902913,0.554509025142736
"modulation of excitatory postsynaptic potential",1.06756697726253,0.365900383141762,0.556367595570863
"positive regulation of protein-containing complex disassembly",1.05796366800061,0.366279069767442,0.556367595570863
"calcium-dependent cell-cell adhesion",1.0551426935306,0.366279069767442,0.556367595570863
"macrophage activation",1.04709561308209,0.365988909426987,0.556367595570863
"positive regulation of sterol transport",1.05854421643842,0.367158671586716,0.55736258280014
"bone resorption",1.04907453132839,0.367619047619048,0.557379643366204
"regulation of protein targeting to membrane",1.04855650082457,0.367537313432836,0.557379643366204
"cell surface receptor signaling pathway via JAK-STAT",1.04427466360881,0.367857142857143,0.557400139542997
"synaptic vesicle membrane organization",1.06295260349605,0.368224299065421,0.557616052642083
"response to dexamethasone",1.06410285173229,0.370722433460076,0.560905846718431
"calcium ion import across plasma membrane",1.05006294526379,0.370848708487085,0.560905846718431
"positive regulation of regulated secretory pathway",-1.03821423597911,0.372950819672131,0.563741738383818
"positive regulation of myeloid leukocyte differentiation",1.0602401899074,0.373563218390805,0.564323741963467
"glycerophospholipid biosynthetic process",1.03533293667843,0.374358974358974,0.565181857882588
"lipopolysaccharide-mediated signaling pathway",1.05370988186437,0.376699029126214,0.566829839838746
"regulation of leukocyte degranulation",-1.05116635676311,0.375796178343949,0.566829839838746
"anterograde axonal transport",1.04574380922535,0.376699029126214,0.566829839838746
"negative regulation of protein localization",1.0422902515432,0.376511226252159,0.566829839838746
"defense response to Gram-positive bacterium",-1.03673156892591,0.377049180327869,0.566829839838746
"axo-dendritic transport",1.03364209911454,0.376838235294118,0.566829839838746
"telencephalon development",-1.03361513658936,0.376884422110553,0.566829839838746
"nuclear-transcribed mRNA poly(A) tail shortening",-1.04402020347565,0.37791932059448,0.567794039779358
"lytic vacuole organization",1.02910310722855,0.378708551483421,0.568620964803859
"odontogenesis of dentin-containing tooth",1.02885470576781,0.378927911275416,0.568620964803859
"cell activation involved in immune response",-1.03029355899321,0.379652605459057,0.569364209516241
"mRNA transcription",-1.0421577215665,0.380165289256198,0.569788797061524
"positive regulation of T cell mediated immunity",-1.03386863438361,0.381443298969072,0.571359244442509
